year,month,hare,lynx,wolf,deer,vegetation,temperature,rainfall,hare_lag1,hare_lag2,hare_lag3,lynx_lag1,lynx_lag2,lynx_lag3,wolf_lag1,wolf_lag2,wolf_lag3,deer_lag1,deer_lag2,deer_lag3
210,5,45113,22832,16242,64500,131.55185183485295,21.174173228021424,22.118480415579583,47188.0,42141.0,50539.0,24669.0,23009.0,23580.0,14100.0,14026.0,13261.0,61556.0,67007.0,66258.0
210,6,43727,24557,17614,60873,115.74911805966742,15.994219013820656,33.039703409089775,45113.0,47188.0,42141.0,22832.0,24669.0,23009.0,16242.0,14100.0,14026.0,64500.0,61556.0,67007.0
210,7,51407,33909,15448,70111,95.56466103644175,10.93813144125967,56.51514164323063,43727.0,45113.0,47188.0,24557.0,22832.0,24669.0,17614.0,16242.0,14100.0,60873.0,64500.0,61556.0
210,8,48651,26538,17294,66879,74.66769822620184,2.7532909946026822,84.5924000142966,51407.0,43727.0,45113.0,33909.0,24557.0,22832.0,15448.0,17614.0,16242.0,70111.0,60873.0,64500.0
210,9,55223,33429,17569,65755,61.240597615202525,-4.763292067102562,86.96952184399794,48651.0,51407.0,43727.0,26538.0,33909.0,24557.0,17294.0,15448.0,17614.0,66879.0,70111.0,60873.0
210,10,54618,27281,15703,82914,60.938686057500995,-5.316595853006378,62.851605288022725,55223.0,48651.0,51407.0,33429.0,26538.0,33909.0,17569.0,17294.0,15448.0,65755.0,66879.0,70111.0
210,11,54153,33486,19428,75188,55.097271977769154,-6.543522847125427,25.972621349965376,54618.0,55223.0,48651.0,27281.0,33429.0,26538.0,15703.0,17569.0,17294.0,82914.0,65755.0,66879.0
210,12,57957,34967,20097,78017,74.35967491443334,2.7625525272196567,32.33157828838575,54153.0,54618.0,55223.0,33486.0,27281.0,33429.0,19428.0,15703.0,17569.0,75188.0,82914.0,65755.0
211,1,58265,34588,18033,77434,91.13669876214415,8.992635304279858,57.71171873263503,57957.0,54153.0,54618.0,34967.0,33486.0,27281.0,20097.0,19428.0,15703.0,78017.0,75188.0,82914.0
211,2,59139,35231,16526,76718,120.82570655284322,19.256292769069002,83.39102614913975,58265.0,57957.0,54153.0,34588.0,34967.0,33486.0,18033.0,20097.0,19428.0,77434.0,78017.0,75188.0
211,3,62779,34910,14731,71167,129.93511864656622,24.218789815285163,82.92961424656123,59139.0,58265.0,57957.0,35231.0,34588.0,34967.0,16526.0,18033.0,20097.0,76718.0,77434.0,78017.0
211,4,62813,34851,16803,82360,133.80282324020772,23.91399883479456,64.01077467949615,62779.0,59139.0,58265.0,34910.0,35231.0,34588.0,14731.0,16526.0,18033.0,71167.0,76718.0,77434.0
211,5,61619,35317,21415,91719,127.9364771856328,23.11746808224672,38.36009359872915,62813.0,62779.0,59139.0,34851.0,34910.0,35231.0,16803.0,14731.0,16526.0,82360.0,71167.0,76718.0
211,6,63056,40245,22703,91351,111.77274888066123,18.186687106796317,33.37052331429766,61619.0,62813.0,62779.0,35317.0,34851.0,34910.0,21415.0,16803.0,14731.0,91719.0,82360.0,71167.0
211,7,70557,41255,23534,73410,91.65044076857434,9.679371020204593,59.88700480285828,63056.0,61619.0,62813.0,40245.0,35317.0,34851.0,22703.0,21415.0,16803.0,91351.0,91719.0,82360.0
211,8,64234,42861,24169,82858,68.82570071304335,3.371102679503556,90.03116979900527,70557.0,63056.0,61619.0,41255.0,40245.0,35317.0,23534.0,22703.0,21415.0,73410.0,91351.0,91719.0
211,9,62107,35771,23489,83402,51.21973382434529,-1.5399110571187717,89.24106489059524,64234.0,70557.0,63056.0,42861.0,41255.0,40245.0,24169.0,23534.0,22703.0,82858.0,73410.0,91351.0
211,10,73437,46059,16613,81561,51.1122524459146,-5.112221094386854,56.51226168673682,62107.0,64234.0,70557.0,35771.0,42861.0,41255.0,23489.0,24169.0,23534.0,83402.0,82858.0,73410.0
211,11,69494,40559,24867,88557,58.8124564807071,-2.7035881134052446,36.86129173837218,73437.0,62107.0,64234.0,46059.0,35771.0,42861.0,16613.0,23489.0,24169.0,81561.0,83402.0,82858.0
211,12,72773,41867,22399,82492,69.31407815080269,0.8883379714615165,28.568517210894335,69494.0,73437.0,62107.0,40559.0,46059.0,35771.0,24867.0,16613.0,23489.0,88557.0,81561.0,83402.0
212,1,69119,41555,19406,81770,89.00144870156379,11.81626178788227,59.849626867332965,72773.0,69494.0,73437.0,41867.0,40559.0,46059.0,22399.0,24867.0,16613.0,82492.0,88557.0,81561.0
212,2,72660,43190,24919,91291,111.76604077266661,20.392670580680672,79.51312843903692,69119.0,72773.0,69494.0,41555.0,41867.0,40559.0,19406.0,22399.0,24867.0,81770.0,82492.0,88557.0
212,3,76398,45492,22613,88802,121.27807211894064,25.24322208449187,77.36737240111654,72660.0,69119.0,72773.0,43190.0,41555.0,41867.0,24919.0,19406.0,22399.0,91291.0,81770.0,82492.0
212,4,69190,41971,21484,80395,126.6871944276718,24.900033299000185,51.07491430809034,76398.0,72660.0,69119.0,45492.0,43190.0,41555.0,22613.0,24919.0,19406.0,88802.0,91291.0,81770.0
212,5,73196,46241,24459,90278,128.2514144965809,25.606824794709684,24.119756573275588,69190.0,76398.0,72660.0,41971.0,45492.0,43190.0,21484.0,22613.0,24919.0,80395.0,88802.0,91291.0
212,6,79030,42517,29141,87673,103.08727115132031,17.15518870723089,18.626125648484525,73196.0,69190.0,76398.0,46241.0,41971.0,45492.0,24459.0,21484.0,22613.0,90278.0,80395.0,88802.0
212,7,69795,45975,25795,96562,83.41630021567337,9.695968023891202,56.6574953256239,79030.0,73196.0,69190.0,42517.0,46241.0,41971.0,29141.0,24459.0,21484.0,87673.0,90278.0,80395.0
212,8,73541,47041,22271,85903,67.879089310713,1.7819959572656991,78.3523479112639,69795.0,79030.0,73196.0,45975.0,42517.0,46241.0,25795.0,29141.0,24459.0,96562.0,87673.0,90278.0
212,9,71783,46959,22241,88012,53.77439273235481,-3.028421614518356,75.76194662649479,73541.0,69795.0,79030.0,47041.0,45975.0,42517.0,22271.0,25795.0,29141.0,85903.0,96562.0,87673.0
212,10,72788,46639,27362,84736,45.11958536054649,-5.4180674779623565,53.85720437258539,71783.0,73541.0,69795.0,46959.0,47041.0,45975.0,22241.0,22271.0,25795.0,88012.0,85903.0,96562.0
212,11,73093,47492,24419,93289,47.30507368999381,-4.4982002605221965,24.53702379505797,72788.0,71783.0,73541.0,46639.0,46959.0,47041.0,27362.0,22241.0,22271.0,84736.0,88012.0,85903.0
212,12,69752,46314,28630,91738,62.395288491463596,2.4765263160476314,20.502571238887274,73093.0,72788.0,71783.0,47492.0,46639.0,46959.0,24419.0,27362.0,22241.0,93289.0,84736.0,88012.0
213,1,69792,47055,27173,95592,82.35078979492052,11.045752338655038,38.09588418750103,69752.0,73093.0,72788.0,46314.0,47492.0,46639.0,28630.0,24419.0,27362.0,91738.0,93289.0,84736.0
213,2,66818,42450,25287,94881,102.25205519541535,16.00554714232285,76.59238786625565,69792.0,69752.0,73093.0,47055.0,46314.0,47492.0,27173.0,28630.0,24419.0,95592.0,91738.0,93289.0
213,3,65903,40546,26316,88826,123.40526421265251,24.169402367568424,63.86649631213485,66818.0,69792.0,69752.0,42450.0,47055.0,46314.0,25287.0,27173.0,28630.0,94881.0,95592.0,91738.0
213,4,68984,45076,28176,91209,128.85106051140048,24.792397012299197,40.93143198432915,65903.0,66818.0,69792.0,40546.0,42450.0,47055.0,26316.0,25287.0,27173.0,88826.0,94881.0,95592.0
213,5,71771,46516,26867,88092,114.49203849102523,23.29047540266546,12.34370325115035,68984.0,65903.0,66818.0,45076.0,40546.0,42450.0,28176.0,26316.0,25287.0,91209.0,88826.0,94881.0
213,6,65879,45761,25305,79903,101.94015068179374,17.34356630976786,24.47027631744668,71771.0,68984.0,65903.0,46516.0,45076.0,40546.0,26867.0,28176.0,26316.0,88092.0,91209.0,88826.0
213,7,72330,44876,27358,86732,85.90376469865349,10.067019359820495,49.29011432586574,65879.0,71771.0,68984.0,45761.0,46516.0,45076.0,25305.0,26867.0,28176.0,79903.0,88092.0,91209.0
213,8,70316,48019,30783,89721,63.95815327041561,2.0217498695786587,62.76197802346181,72330.0,65879.0,71771.0,44876.0,45761.0,46516.0,27358.0,25305.0,26867.0,86732.0,79903.0,88092.0
213,9,68008,44959,23459,86860,43.969031998066725,0.7188998871348584,67.34562098438563,70316.0,72330.0,65879.0,48019.0,44876.0,45761.0,30783.0,27358.0,25305.0,89721.0,86732.0,79903.0
213,10,75109,46154,26074,86240,43.35388369784062,-5.102815795589241,40.75971739664878,68008.0,70316.0,72330.0,44959.0,48019.0,44876.0,23459.0,30783.0,27358.0,86860.0,89721.0,86732.0
213,11,68259,42844,26934,83371,47.24947491002677,-3.7451032767857884,8.472786666714747,75109.0,68008.0,70316.0,46154.0,44959.0,48019.0,26074.0,23459.0,30783.0,86240.0,86860.0,89721.0
213,12,59576,44223,31629,84578,64.03748542619856,3.67060289648838,18.282958503715673,68259.0,75109.0,68008.0,42844.0,46154.0,44959.0,26934.0,26074.0,23459.0,83371.0,86240.0,86860.0
214,1,60824,44322,31112,81620,77.63974864825614,10.808681788189201,49.367045699486425,59576.0,68259.0,75109.0,44223.0,42844.0,46154.0,31629.0,26934.0,26074.0,84578.0,83371.0,86240.0
214,2,64852,43273,27245,88204,101.74222245766764,18.94703892956963,61.86742826097842,60824.0,59576.0,68259.0,44322.0,44223.0,42844.0,31112.0,31629.0,26934.0,81620.0,84578.0,83371.0
214,3,58882,48274,30467,79079,113.5721731172228,25.535517234209742,68.39079152739752,64852.0,60824.0,59576.0,43273.0,44322.0,44223.0,27245.0,31112.0,31629.0,88204.0,81620.0,84578.0
214,4,50947,45020,28394,74723,115.07019857440896,24.229429998795354,39.4281829784347,58882.0,64852.0,60824.0,48274.0,43273.0,44322.0,30467.0,27245.0,31112.0,79079.0,88204.0,81620.0
214,5,53770,40217,27973,79548,113.00797489694513,23.199196847491756,11.065706313642998,50947.0,58882.0,64852.0,45020.0,48274.0,43273.0,28394.0,30467.0,27245.0,74723.0,79079.0,88204.0
214,6,53418,42002,24543,77340,102.68770574400408,14.621141093016465,15.494008564772038,53770.0,50947.0,58882.0,40217.0,45020.0,48274.0,27973.0,28394.0,30467.0,79548.0,74723.0,79079.0
214,7,58177,40860,24869,83377,79.97139716187857,10.147278036795726,41.83624963924539,53418.0,53770.0,50947.0,42002.0,40217.0,45020.0,24543.0,27973.0,28394.0,77340.0,79548.0,74723.0
214,8,61166,44439,27627,71958,59.9232638950988,3.4348675324055344,71.3072978742153,58177.0,53418.0,53770.0,40860.0,42002.0,40217.0,24869.0,24543.0,27973.0,83377.0,77340.0,79548.0
214,9,52241,42488,24951,73340,39.324598093702505,-2.2524334831205053,68.240257321636,61166.0,58177.0,53418.0,44439.0,40860.0,42002.0,27627.0,24869.0,24543.0,71958.0,83377.0,77340.0
214,10,48073,40948,24580,73652,39.58031744975171,-4.557885168535704,40.904805140282704,52241.0,61166.0,58177.0,42488.0,44439.0,40860.0,24951.0,27627.0,24869.0,73340.0,71958.0,83377.0
214,11,48541,48635,28159,63398,44.22223654285275,-2.566134004167063,17.930298873229358,48073.0,52241.0,61166.0,40948.0,42488.0,44439.0,24580.0,24951.0,27627.0,73652.0,73340.0,71958.0
214,12,51269,38699,27984,62657,61.516233836681494,4.074981277367973,41.240104751822386,48541.0,48073.0,52241.0,48635.0,40948.0,42488.0,28159.0,24580.0,24951.0,63398.0,73652.0,73340.0
215,1,45853,39939,23280,65529,82.49545120012337,8.267380451122788,45.18051321437227,51269.0,48541.0,48073.0,38699.0,48635.0,40948.0,27984.0,28159.0,24580.0,62657.0,63398.0,73652.0
215,2,46094,35648,25487,68729,98.1524856432084,17.999406122654793,80.61609126734271,45853.0,51269.0,48541.0,39939.0,38699.0,48635.0,23280.0,27984.0,28159.0,65529.0,62657.0,63398.0
215,3,43628,39624,29442,67766,110.40184821378095,22.25417894004655,80.99467424215992,46094.0,45853.0,51269.0,35648.0,39939.0,38699.0,25487.0,23280.0,27984.0,68729.0,65529.0,62657.0
215,4,42201,35867,29181,58673,120.11675380390663,25.061787388870993,46.464794286586184,43628.0,46094.0,45853.0,39624.0,35648.0,39939.0,29442.0,25487.0,23280.0,67766.0,68729.0,65529.0
215,5,42876,36755,26801,57827,117.07208873574429,24.291807308271846,25.418174042182912,42201.0,43628.0,46094.0,35867.0,39624.0,35648.0,29181.0,29442.0,25487.0,58673.0,67766.0,68729.0
215,6,37663,39417,26959,63129,103.98192084738434,15.994656319902838,30.84700760537302,42876.0,42201.0,43628.0,36755.0,35867.0,39624.0,26801.0,29181.0,29442.0,57827.0,58673.0,67766.0
215,7,31728,38273,23206,57984,74.22580742192983,6.903901824985046,59.432768137873076,37663.0,42876.0,42201.0,39417.0,36755.0,35867.0,26959.0,26801.0,29181.0,63129.0,57827.0,58673.0
215,8,28180,33367,30467,59702,65.537541152229,4.205694016585313,85.13303649721027,31728.0,37663.0,42876.0,38273.0,39417.0,36755.0,23206.0,26959.0,26801.0,57984.0,63129.0,57827.0
215,9,40759,30542,27284,65060,43.58382856635629,-2.695260294515373,86.60930728217582,28180.0,31728.0,37663.0,33367.0,38273.0,39417.0,30467.0,23206.0,26959.0,59702.0,57984.0,63129.0
215,10,33668,38659,26306,56970,45.85598665101815,-4.646561025566878,67.2118384352894,40759.0,28180.0,31728.0,30542.0,33367.0,38273.0,27284.0,30467.0,23206.0,65060.0,59702.0,57984.0
215,11,29332,34452,23779,54184,46.17295393423455,-5.2669326699683765,36.93364503324136,33668.0,40759.0,28180.0,38659.0,30542.0,33367.0,26306.0,27284.0,30467.0,56970.0,65060.0,59702.0
215,12,29307,29976,23865,47207,63.96165551673607,0.6061343594890687,37.454433460098976,29332.0,33668.0,40759.0,34452.0,38659.0,30542.0,23779.0,26306.0,27284.0,54184.0,56970.0,65060.0
216,1,26164,34322,26230,51434,83.61480518973467,10.00635782688094,65.51054108809393,29307.0,29332.0,33668.0,29976.0,34452.0,38659.0,23865.0,23779.0,26306.0,47207.0,54184.0,56970.0
216,2,30957,30762,24794,46305,103.1543518376157,18.489537030199276,87.24181787165963,26164.0,29307.0,29332.0,34322.0,29976.0,34452.0,26230.0,23865.0,23779.0,51434.0,47207.0,54184.0
216,3,26090,27109,20541,48475,115.94040334579284,23.504763027076773,94.59395879218006,30957.0,26164.0,29307.0,30762.0,34322.0,29976.0,24794.0,26230.0,23865.0,46305.0,51434.0,47207.0
216,4,26753,27964,26986,51302,122.5307395070646,24.297620334061016,61.73083234970461,26090.0,30957.0,26164.0,27109.0,30762.0,34322.0,20541.0,24794.0,26230.0,48475.0,46305.0,51434.0
216,5,22623,28296,22188,46209,112.15068267965606,23.973525198568897,32.026592585388585,26753.0,26090.0,30957.0,27964.0,27109.0,30762.0,26986.0,20541.0,24794.0,51302.0,48475.0,46305.0
216,6,22925,24110,23786,32252,98.62019898350663,18.730492171200734,25.10009650614913,22623.0,26753.0,26090.0,28296.0,27964.0,27109.0,22188.0,26986.0,20541.0,46209.0,51302.0,48475.0
216,7,22777,29836,23479,51292,82.24799132315647,9.331318445681733,55.99552273514001,22925.0,22623.0,26753.0,24110.0,28296.0,27964.0,23786.0,22188.0,26986.0,32252.0,46209.0,51302.0
216,8,18681,25452,23055,48704,67.10764619418502,1.4288416579506313,85.18653630050504,22777.0,22925.0,22623.0,29836.0,24110.0,28296.0,23479.0,23786.0,22188.0,51292.0,32252.0,46209.0
216,9,15062,27122,25255,50463,47.535994155267275,-1.6834430591512253,77.09505716974283,18681.0,22777.0,22925.0,25452.0,29836.0,24110.0,23055.0,23479.0,23786.0,48704.0,51292.0,32252.0
216,10,28633,26511,25307,51501,39.03207425696184,-6.321713365124456,60.861813682479905,15062.0,18681.0,22777.0,27122.0,25452.0,29836.0,25255.0,23055.0,23479.0,50463.0,48704.0,51292.0
216,11,14739,26055,26119,42034,51.84766658521912,-3.7145927847891684,26.55141739597314,28633.0,15062.0,18681.0,26511.0,27122.0,25452.0,25307.0,25255.0,23055.0,51501.0,50463.0,48704.0
216,12,20601,25844,21953,45383,70.09444319550107,4.079606653633867,27.13458447220092,14739.0,28633.0,15062.0,26055.0,26511.0,27122.0,26119.0,25307.0,25255.0,42034.0,51501.0,50463.0
217,1,25461,17423,16191,40721,87.81561377806653,8.663216532977174,60.385544974319465,20601.0,14739.0,28633.0,25844.0,26055.0,26511.0,21953.0,26119.0,25307.0,45383.0,42034.0,51501.0
217,2,18651,18709,20311,51171,105.50176231193076,18.924474214011116,76.3940761513539,25461.0,20601.0,14739.0,17423.0,25844.0,26055.0,16191.0,21953.0,26119.0,40721.0,45383.0,42034.0
217,3,14489,22646,22090,53185,116.30232747260057,24.62596660566381,71.02827899998832,18651.0,25461.0,20601.0,18709.0,17423.0,25844.0,20311.0,16191.0,21953.0,51171.0,40721.0,45383.0
217,4,11719,19887,21618,39248,129.2257316870399,25.609806945727712,58.80951497861022,14489.0,18651.0,25461.0,22646.0,18709.0,17423.0,22090.0,20311.0,16191.0,53185.0,51171.0,40721.0
217,5,18181,25930,15848,36782,124.70447785086778,24.533665550272776,21.110923704405405,11719.0,14489.0,18651.0,19887.0,22646.0,18709.0,21618.0,22090.0,20311.0,39248.0,53185.0,51171.0
217,6,18978,14690,19645,40753,105.1200503485631,20.294507861865814,28.535211732018,18181.0,11719.0,14489.0,25930.0,19887.0,22646.0,15848.0,21618.0,22090.0,36782.0,39248.0,53185.0
217,7,18796,18176,17291,48448,85.38119912595221,10.070447376013881,48.95053128320649,18978.0,18181.0,11719.0,14690.0,25930.0,19887.0,19645.0,15848.0,21618.0,40753.0,36782.0,39248.0
217,8,11704,22637,18915,43869,69.78298965202318,3.548640238544408,83.63172505212216,18796.0,18978.0,18181.0,18176.0,14690.0,25930.0,17291.0,19645.0,15848.0,48448.0,40753.0,36782.0
217,9,20252,15486,19066,36044,53.34488124721755,-2.10211638925287,75.21679508656935,11704.0,18796.0,18978.0,22637.0,18176.0,14690.0,18915.0,17291.0,19645.0,43869.0,48448.0,40753.0
217,10,17430,16490,15858,42313,47.605075067990924,-0.49540808163779193,42.01302112877314,20252.0,11704.0,18796.0,15486.0,22637.0,18176.0,19066.0,18915.0,17291.0,36044.0,43869.0,48448.0
217,11,18495,18763,20279,37593,53.13387905614331,-2.4106031958134877,14.802034023390995,17430.0,20252.0,11704.0,16490.0,15486.0,22637.0,15858.0,19066.0,18915.0,42313.0,36044.0,43869.0
217,12,19913,15448,16581,43760,69.92554292427835,2.6434986460195624,19.49665992056945,18495.0,17430.0,20252.0,18763.0,16490.0,15486.0,20279.0,15858.0,19066.0,37593.0,42313.0,36044.0
218,1,19191,13253,18113,47201,91.48666911667404,11.754105335059895,45.947669879476706,19913.0,18495.0,17430.0,15448.0,18763.0,16490.0,16581.0,20279.0,15858.0,43760.0,37593.0,42313.0
218,2,17919,18059,16711,51737,105.33684615687896,16.6935079554844,72.93582052557366,19191.0,19913.0,18495.0,13253.0,15448.0,18763.0,18113.0,16581.0,20279.0,47201.0,43760.0,37593.0
218,3,21413,12412,17039,41059,126.00521311595325,23.68290412175714,69.01870515990409,17919.0,19191.0,19913.0,18059.0,13253.0,15448.0,16711.0,18113.0,16581.0,51737.0,47201.0,43760.0
218,4,24316,15005,9268,48121,137.4184503908028,25.101767042263315,40.92508499362009,21413.0,17919.0,19191.0,12412.0,18059.0,13253.0,17039.0,16711.0,18113.0,41059.0,51737.0,47201.0
218,5,24002,8396,14400,45319,123.9065818863606,22.554980660711344,17.48595324654876,24316.0,21413.0,17919.0,15005.0,12412.0,18059.0,9268.0,17039.0,16711.0,48121.0,41059.0,51737.0
218,6,27620,8227,12321,55638,109.14047193017238,14.91704591774278,15.728041034183907,24002.0,24316.0,21413.0,8396.0,15005.0,12412.0,14400.0,9268.0,17039.0,45319.0,48121.0,41059.0
218,7,23402,11594,15717,54730,90.39202116789616,12.370892634321958,38.43784708551985,27620.0,24002.0,24316.0,8227.0,8396.0,15005.0,12321.0,14400.0,9268.0,55638.0,45319.0,48121.0
218,8,31271,12774,14306,48826,69.98248191885453,-0.21804600266342122,67.5180945210698,23402.0,27620.0,24002.0,11594.0,8227.0,8396.0,15717.0,12321.0,14400.0,54730.0,55638.0,45319.0
218,9,25803,11067,13608,48693,60.48447895678603,-3.307440673175759,62.073371911143475,31271.0,23402.0,27620.0,12774.0,11594.0,8227.0,14306.0,15717.0,12321.0,48826.0,54730.0,55638.0
218,10,26694,10171,9455,49080,50.01827197905709,-5.596671849256277,37.99532499417881,25803.0,31271.0,23402.0,11067.0,12774.0,11594.0,13608.0,14306.0,15717.0,48693.0,48826.0,54730.0
218,11,27047,9475,14524,45970,60.41669398030142,-0.9359126412637746,15.702969699662225,26694.0,25803.0,31271.0,10171.0,11067.0,12774.0,9455.0,13608.0,14306.0,49080.0,48693.0,48826.0
218,12,35830,4773,10956,47422,76.0058996204283,-0.1429253719125465,15.82450035096146,27047.0,26694.0,25803.0,9475.0,10171.0,11067.0,14524.0,9455.0,13608.0,45970.0,49080.0,48693.0
219,1,32131,8513,17468,58771,90.75029190492339,10.847204306709582,41.18660566148918,35830.0,27047.0,26694.0,4773.0,9475.0,10171.0,10956.0,14524.0,9455.0,47422.0,45970.0,49080.0
219,2,34794,17051,13449,51867,110.6116204642819,18.21832788200993,67.73533122501333,32131.0,35830.0,27047.0,8513.0,4773.0,9475.0,17468.0,10956.0,14524.0,58771.0,47422.0,45970.0
219,3,30228,7106,9826,59914,125.96550609421729,21.881459158423553,58.45108143903944,34794.0,32131.0,35830.0,17051.0,8513.0,4773.0,13449.0,17468.0,10956.0,51867.0,58771.0,47422.0
219,4,37912,15094,12123,63876,141.37461384124842,24.39545303911978,39.93070251236909,30228.0,34794.0,32131.0,7106.0,17051.0,8513.0,9826.0,13449.0,17468.0,59914.0,51867.0,58771.0
219,5,36979,8028,16129,58782,132.67804135268264,25.97019913498576,14.272976037433043,37912.0,30228.0,34794.0,15094.0,7106.0,17051.0,12123.0,9826.0,13449.0,63876.0,59914.0,51867.0
219,6,33069,10198,12290,62505,118.06937686599841,20.476198017027585,10.529727471201479,36979.0,37912.0,30228.0,8028.0,15094.0,7106.0,16129.0,12123.0,9826.0,58782.0,63876.0,59914.0
219,7,34681,10725,11812,59099,96.43258436210192,8.136100683778515,46.83667639885193,33069.0,36979.0,37912.0,10198.0,8028.0,15094.0,12290.0,16129.0,12123.0,62505.0,58782.0,63876.0
219,8,46078,7445,12533,66274,75.78010483095626,-1.1374246614023793,70.12051086081962,34681.0,33069.0,36979.0,10725.0,10198.0,8028.0,11812.0,12290.0,16129.0,59099.0,62505.0,58782.0
219,9,43313,12288,11228,66711,58.17184621760197,-2.7452765519341455,78.52226277301739,46078.0,34681.0,33069.0,7445.0,10725.0,10198.0,12533.0,11812.0,12290.0,66274.0,59099.0,62505.0
219,10,50389,7476,8146,66643,61.2965058854479,-4.553148011088462,56.16603435739118,43313.0,46078.0,34681.0,12288.0,7445.0,10725.0,11228.0,12533.0,11812.0,66711.0,66274.0,59099.0
219,11,44856,10828,7863,72099,64.21525130862634,-1.489558197521791,18.959131354316902,50389.0,43313.0,46078.0,7476.0,12288.0,7445.0,8146.0,11228.0,12533.0,66643.0,66711.0,66274.0
219,12,51197,10325,9157,63283,74.0404243809594,2.3589634492695013,13.949711425908236,44856.0,50389.0,43313.0,10828.0,7476.0,12288.0,7863.0,8146.0,11228.0,72099.0,66643.0,66711.0
220,1,43447,13879,6183,73399,103.44440211588517,7.842424074780117,46.467785231837404,51197.0,44856.0,50389.0,10325.0,10828.0,7476.0,9157.0,7863.0,8146.0,63283.0,72099.0,66643.0
220,2,51808,5932,7381,69799,123.82538544001707,18.012215645240477,75.68424406165005,43447.0,51197.0,44856.0,13879.0,10325.0,10828.0,6183.0,9157.0,7863.0,73399.0,63283.0,72099.0
220,3,56380,12224,6911,73320,133.53521057449862,21.411609509839824,73.80199600207567,51808.0,43447.0,51197.0,5932.0,13879.0,10325.0,7381.0,6183.0,9157.0,69799.0,73399.0,63283.0
220,4,46724,16701,8897,80648,142.18634370252448,25.211871064401706,53.8440623020625,56380.0,51808.0,43447.0,12224.0,5932.0,13879.0,6911.0,7381.0,6183.0,73320.0,69799.0,73399.0
220,5,61011,12050,6553,79898,133.92922862498156,22.325606009956047,33.05806936594175,46724.0,56380.0,51808.0,16701.0,12224.0,5932.0,8897.0,6911.0,7381.0,80648.0,73320.0,69799.0
220,6,58952,14226,4755,74057,118.63597589710409,17.56142345440104,24.84407317400181,61011.0,46724.0,56380.0,12050.0,16701.0,12224.0,6553.0,8897.0,6911.0,79898.0,80648.0,73320.0
220,7,55464,15289,8337,75395,101.96913169414393,10.097103964370179,56.51540159000746,58952.0,61011.0,46724.0,14226.0,12050.0,16701.0,4755.0,6553.0,8897.0,74057.0,79898.0,80648.0
220,8,63469,13424,6917,83266,83.17011325792072,4.987170819214416,88.91192441040897,55464.0,58952.0,61011.0,15289.0,14226.0,12050.0,8337.0,4755.0,6553.0,75395.0,74057.0,79898.0
220,9,57736,5713,6519,79141,75.46559413213006,-2.909029494209637,86.39825009946958,63469.0,55464.0,58952.0,13424.0,15289.0,14226.0,6917.0,8337.0,4755.0,83266.0,75395.0,74057.0
220,10,67001,11007,5797,76983,62.78721696887356,-3.0702536739253867,66.25522210105856,57736.0,63469.0,55464.0,5713.0,13424.0,15289.0,6519.0,6917.0,8337.0,79141.0,83266.0,75395.0
220,11,65164,19983,5768,92020,67.23366615325813,-1.6861702401225929,33.35047867285305,67001.0,57736.0,63469.0,11007.0,5713.0,13424.0,5797.0,6519.0,6917.0,76983.0,79141.0,83266.0
220,12,62396,12290,4428,83184,80.45287291099774,1.8927348512769653,29.68455555715419,65164.0,67001.0,57736.0,19983.0,11007.0,5713.0,5768.0,5797.0,6519.0,92020.0,76983.0,79141.0
221,1,79286,19680,3801,73357,105.93739323196277,10.05894528330954,56.07184519452025,62396.0,65164.0,67001.0,12290.0,19983.0,11007.0,4428.0,5768.0,5797.0,83184.0,92020.0,76983.0
221,2,69540,16574,6087,99017,125.66561952708604,20.176768328180906,88.35560590561441,79286.0,62396.0,65164.0,19680.0,12290.0,19983.0,3801.0,4428.0,5768.0,73357.0,83184.0,92020.0
221,3,73937,16489,5792,84384,144.97134071236616,22.215265214496743,84.50345150010811,69540.0,79286.0,62396.0,16574.0,19680.0,12290.0,6087.0,3801.0,4428.0,99017.0,73357.0,83184.0
221,4,72634,17268,2328,89350,144.35100808985362,26.431180786815993,61.10014776845584,73937.0,69540.0,79286.0,16489.0,16574.0,19680.0,5792.0,6087.0,3801.0,84384.0,99017.0,73357.0
221,5,84883,15589,3655,94769,141.8428928903169,23.13644515876742,31.90418318842579,72634.0,73937.0,69540.0,17268.0,16489.0,16574.0,2328.0,5792.0,6087.0,89350.0,84384.0,99017.0
221,6,73563,17395,0,105030,129.28985818074867,15.680227677195242,33.85573154420449,84883.0,72634.0,73937.0,15589.0,17268.0,16489.0,3655.0,2328.0,5792.0,94769.0,89350.0,84384.0
221,7,82390,18836,4357,85516,113.68058718683837,12.88444825750985,56.46824328789555,73563.0,84883.0,72634.0,17395.0,15589.0,17268.0,0.0,3655.0,2328.0,105030.0,94769.0,89350.0
221,8,71339,20116,3789,93062,93.06161092625112,3.5221917116109327,86.04274238452133,82390.0,73563.0,84883.0,18836.0,17395.0,15589.0,4357.0,0.0,3655.0,85516.0,105030.0,94769.0
221,9,81407,15666,3113,100530,74.2895861226055,-4.9736475171980725,87.94040686971208,71339.0,82390.0,73563.0,20116.0,18836.0,17395.0,3789.0,4357.0,0.0,93062.0,85516.0,105030.0
221,10,79664,21108,920,100588,69.06813086565779,-4.920896424134445,64.72360448238148,81407.0,71339.0,82390.0,15666.0,20116.0,18836.0,3113.0,3789.0,4357.0,100530.0,93062.0,85516.0
